id,tenant_id,environment_id,customer_id,subscription_id,invoice_number,invoice_type,invoice_status,payment_status,currency,amount_due,amount_paid,amount_remaining,subtotal,total,total_discount,total_tax,adjustment_amount,refunded_amount,billing_sequence,description,due_date,paid_at,voided_at,finalized_at,billing_period,period_start,period_end,invoice_pdf_url,billing_reason,metadata,idempotency_key,version,status,created_by,updated_by,created_at,updated_at
inv_01K76W3P1188AMAX0JZ6SCYG21,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K48BG79M47GKBDEGYK7048P9,INV-202510-00127,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,4,Invoice for subscription subs_01K48BG79M47GKBDEGYK7048P9,2025-10-04T14:18:35Z,2025-10-10T11:54:52Z,,2025-10-10T10:54:17Z,MONTHLY,2025-09-03T14:18:35Z,2025-10-03T14:18:35Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ1ck0zMFhLcEUxZmNRcG1hOExtZndMRnVnbWhjLDE1MDYzNDQ2MA02008Gjn8dWJ/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ1ck0zMFhLcEUxZmNRcG1hOExtZndMRnVnbWhjLDE1MDYzNDQ2MA02008Gjn8dWJ?s=ap""}",subscription_invoice-046103642e1a9e1e,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:54:17Z,2025-10-10T11:54:52Z
inv_01K76W3X8QZ4EHAQKDWH8DXBWH,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K48BAVZAJHH4SHE504PQ6PCN,INV-202510-00128,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,889.88,889.88,0,889.88,889.88,0,0,0,0,2,Invoice for subscription subs_01K48BAVZAJHH4SHE504PQ6PCN,2025-10-04T14:18:35Z,2025-10-10T12:00:56Z,,2025-10-10T10:54:25Z,MONTHLY,2025-09-03T14:18:35Z,2025-10-03T14:18:35Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ2aVBNRms1ZGRUTHFXTWFxNlllR1ZlSHZwUndzLDE1MDYzNDQ2OQ0200WzNkdgEy/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ2aVBNRms1ZGRUTHFXTWFxNlllR1ZlSHZwUndzLDE1MDYzNDQ2OQ0200WzNkdgEy?s=ap""}",subscription_invoice-20a1e29cfb9afb26,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:54:24Z,2025-10-10T12:00:56Z
inv_01K76W4FR2K6XF9QW5Y1Y4X6W7,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K48B20HETWCPN0HBT8FYS2KR,INV-202510-00129,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,889.88,889.88,0,889.88,889.88,0,0,0,0,2,Invoice for subscription subs_01K48B20HETWCPN0HBT8FYS2KR,2025-10-04T14:18:35Z,2025-10-10T11:55:52Z,,2025-10-10T10:54:44Z,MONTHLY,2025-09-03T14:18:35Z,2025-10-03T14:18:35Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ2RE9pVVI3VUo2aWlGNW5wWkJYR0ZyZFBKS05aLDE1MDYzNDQ4OA0200lJVzWXnf/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ2RE9pVVI3VUo2aWlGNW5wWkJYR0ZyZFBKS05aLDE1MDYzNDQ4OA0200lJVzWXnf?s=ap""}",subscription_invoice-d40ce99b7fa7e5fa,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:54:43Z,2025-10-10T11:55:52Z
inv_01K76W5V1MQ0YS78Q7MPD6KSZK,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K47Z4S4PENVT9N6J2YQF9X1V,INV-202510-00130,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,889.88,889.88,0,889.88,889.88,0,0,0,0,2,Invoice for subscription subs_01K47Z4S4PENVT9N6J2YQF9X1V,2025-10-04T14:18:35Z,2025-10-10T12:01:58Z,,2025-10-10T10:55:28Z,MONTHLY,2025-09-03T14:18:35Z,2025-10-03T14:18:35Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ3OXd6UmhiZ1RmVmdzaG55WTV0MDZaT1c1ZW0xLDE1MDYzNDUzMw0200vi7V7Hpt/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ3OXd6UmhiZ1RmVmdzaG55WTV0MDZaT1c1ZW0xLDE1MDYzNDUzMw0200vi7V7Hpt?s=ap""}",subscription_invoice-37d7838feecc70b7,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:55:27Z,2025-10-10T12:01:58Z
inv_01K76W6B4Z68FME1000R2WN7SN,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K47YDSSQX2VJW64GK1FHSA60,INV-202510-00131,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,3,Invoice for subscription subs_01K47YDSSQX2VJW64GK1FHSA60,2025-10-04T14:05:23Z,2025-10-10T11:56:12Z,,2025-10-10T10:55:44Z,MONTHLY,2025-09-03T14:05:23Z,2025-10-03T14:05:23Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ3empWZkZmRGVEalNYQ3p1SmxibjUxQjRqc3A3LDE1MDYzNDU0OA0200fmIpZ4yL/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ3empWZkZmRGVEalNYQ3p1SmxibjUxQjRqc3A3LDE1MDYzNDU0OA0200fmIpZ4yL?s=ap""}",subscription_invoice-98304e5a3f8f1f87,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:55:44Z,2025-10-10T11:56:12Z
inv_01K76W8M74G29NFYBB4BN2CSTZ,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K42SME9AVY8SRBHP1TJKY73B,INV-202510-00132,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,4,Invoice for subscription subs_01K42SME9AVY8SRBHP1TJKY73B,2025-10-02T14:06:55Z,2025-10-10T12:04:46Z,,2025-10-10T10:56:59Z,MONTHLY,2025-09-01T14:06:55Z,2025-10-01T14:06:55Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ4Tzd0ZkFmSFpFRklwcGNmbnRmVm9TZUtYcjlZLDE1MDYzNDYyMw0200DRvhzMjc/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ4Tzd0ZkFmSFpFRklwcGNmbnRmVm9TZUtYcjlZLDE1MDYzNDYyMw0200DRvhzMjc?s=ap""}",subscription_invoice-83596af94d00f546,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:56:59Z,2025-10-10T12:04:46Z
inv_01K76W8VMJVGAWHCZPCSD7WQC5,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K42RBTE8NQ6A56ZGV1G51EVZ,INV-202510-00133,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,3,Invoice for subscription subs_01K42RBTE8NQ6A56ZGV1G51EVZ,2025-10-02T13:44:44Z,2025-10-10T11:58:02Z,,2025-10-10T10:57:07Z,MONTHLY,2025-09-01T13:44:44Z,2025-10-01T13:44:44Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ4TDIyaUhrYUhPZWVKdkdOU1JTV3R6eFFDZlZwLDE1MDYzNDYzMA0200NC6jR4bH/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ4TDIyaUhrYUhPZWVKdkdOU1JTV3R6eFFDZlZwLDE1MDYzNDYzMA0200NC6jR4bH?s=ap""}",subscription_invoice-f7e83edc5da6a08a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:57:06Z,2025-10-10T11:58:02Z
inv_01K76W92R9VNX4D6S5GXJR5JM6,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42QKGCX1PV10F5NJ20FNV2H,subs_01K42QRFCPGGTV2XH4VQKHDAX6,INV-202510-00134,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,3,Invoice for subscription subs_01K42QRFCPGGTV2XH4VQKHDAX6,2025-10-02T13:34:10Z,2025-10-10T11:57:59Z,,2025-10-10T10:57:14Z,MONTHLY,2025-09-01T13:34:10Z,2025-10-01T13:34:10Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ4cEJoRG5adzBHM25qQWU3anZOOFV2amRXZmdELDE1MDYzNDYzNw0200eHpeH2jN/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ4cEJoRG5adzBHM25qQWU3anZOOFV2amRXZmdELDE1MDYzNDYzNw0200eHpeH2jN?s=ap""}",subscription_invoice-8c4855b29a957580,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:57:13Z,2025-10-10T11:57:59Z
inv_01K76W9A2DNHPGC64X87B2VE5F,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K42Q86VGFWYG5NDTJD4DG76B,subs_01K42QPDJSDT4Z6E69347BBYBF,INV-202510-00135,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,3278.99,3278.99,0,3278.99,3278.99,0,0,0,0,2,Invoice for subscription subs_01K42QPDJSDT4Z6E69347BBYBF,2025-10-02T13:30:14Z,2025-10-10T11:58:19Z,,2025-10-10T10:57:22Z,MONTHLY,2025-09-01T13:30:14Z,2025-10-01T13:30:14Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ5NVRhSTdzUkE2TEZyUVpOU1p3bDRPYndqUFBKLDE1MDYzNDY0Ng0200LqYRbMYc/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDQ5NVRhSTdzUkE2TEZyUVpOU1p3bDRPYndqUFBKLDE1MDYzNDY0Ng0200LqYRbMYc?s=ap""}",subscription_invoice-2b6b786d4c08fd0e,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T10:57:21Z,2025-10-10T11:58:19Z
inv_01K76WFSQ2BAAG8ES5ZANJTVN1,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3XJJ9S259NESYK36CZQG026,INV-202510-00136,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3XJJ9S259NESYK36CZQG026,2025-09-30T09:42:24Z,2025-10-10T12:03:38Z,,2025-10-10T11:00:54Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRDeXQzQVljcUg4WHVVZlN4TURPN201ZnA1RnZVLDE1MDYzNDg1OA0200butCXKoN/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRDeXQzQVljcUg4WHVVZlN4TURPN201ZnA1RnZVLDE1MDYzNDg1OA0200butCXKoN?s=ap""}",subscription_invoice-15c46902636474ed,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:00:54Z,2025-10-10T12:03:38Z
inv_01K76WGAHF3H9VCTWWJTR4R8JP,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3XJ2FJKQ168722YQ8PPZ7W5,INV-202510-00137,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3XJ2FJKQ168722YQ8PPZ7W5,2025-09-30T09:42:24Z,2025-10-10T12:01:24Z,,2025-10-10T11:01:12Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRDeE1ESmZsTkN5U3VGdjRBWm9kVHZGTUxhb3VZLDE1MDYzNDg3NQ02002LxK6RGa/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRDeE1ESmZsTkN5U3VGdjRBWm9kVHZGTUxhb3VZLDE1MDYzNDg3NQ02002LxK6RGa?s=ap""}",subscription_invoice-f4935e4c6dc311db,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:01:11Z,2025-10-10T12:01:24Z
inv_01K76WGJA58WXFHD8C5JMAPBYE,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3XJ1JE41M9GR9CPKNAYEC9Y,INV-202510-00138,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3XJ1JE41M9GR9CPKNAYEC9Y,2025-09-30T09:42:24Z,2025-10-10T12:02:02Z,,2025-10-10T11:01:19Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDREOHRnc1JqbVZCVU1iUzhNSWhydnNGS0s5bEJXLDE1MDYzNDg4Mw0200YxdB7tgY/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDREOHRnc1JqbVZCVU1iUzhNSWhydnNGS0s5bEJXLDE1MDYzNDg4Mw0200YxdB7tgY?s=ap""}",subscription_invoice-3160d1a902b202f6,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:01:19Z,2025-10-10T12:02:02Z
inv_01K76WGZVF7CQN15M3XMZ26J1M,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3XHXR0400XD1G7TVC0AWQVQ,INV-202510-00139,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3XHXR0400XD1G7TVC0AWQVQ,2025-09-30T09:42:24Z,2025-10-10T12:06:45Z,,2025-10-10T11:01:33Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDREWjJ6RnBiQXRHa2NHaWZESHY1UEtaSkpVQ1Z1LDE1MDYzNDg5Nw0200yxRXBhAS/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDREWjJ6RnBiQXRHa2NHaWZESHY1UEtaSkpVQ1Z1LDE1MDYzNDg5Nw0200yxRXBhAS?s=ap""}",subscription_invoice-494631b537a50611,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:01:33Z,2025-10-10T12:06:45Z
inv_01K76WKV34NBTWFP0GD0FQRMWH,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WYC9W5JSZH4D2445B35VV1,INV-202510-00140,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WYC9W5JSZH4D2445B35VV1,2025-09-30T09:42:24Z,2025-10-10T12:03:54Z,,2025-10-10T11:03:07Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRFSmIxbWtOVkJZeGQzVzJwRlZSZHdpa3FsRGxGLDE1MDYzNDk5MQ0200TpTRycVV/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRFSmIxbWtOVkJZeGQzVzJwRlZSZHdpa3FsRGxGLDE1MDYzNDk5MQ0200TpTRycVV?s=ap""}",subscription_invoice-706d57f8573c0474,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:03:06Z,2025-10-10T12:03:54Z
inv_01K76WM2VW89F82XRFDD0HT17Q,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WY74K36YDJPPVSS37NNPYH,INV-202510-00141,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WY74K36YDJPPVSS37NNPYH,2025-09-30T09:42:24Z,2025-10-10T12:09:37Z,,2025-10-10T11:03:15Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRFQzZOR3YzazgyWW40aDhqa0gyMU5ZY1ZJWlBqLDE1MDYzNDk5OA0200RzmpU9lQ/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRFQzZOR3YzazgyWW40aDhqa0gyMU5ZY1ZJWlBqLDE1MDYzNDk5OA0200RzmpU9lQ?s=ap""}",subscription_invoice-cd8a9bf1eadcca27,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:03:14Z,2025-10-10T12:09:37Z
inv_01K76WMJAF7Q9WSCC87YY88YKG,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WY2XVTVP4B290NYPD3D7W6,INV-202510-00142,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WY2XVTVP4B290NYPD3D7W6,2025-09-30T09:42:24Z,2025-10-10T12:06:03Z,,2025-10-10T11:03:31Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGMlFqTFRhS0dWMmhXWjdsQWFna0hyMGZmYWdsLDE1MDYzNTAxNA0200nuwXIi1n/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGMlFqTFRhS0dWMmhXWjdsQWFna0hyMGZmYWdsLDE1MDYzNTAxNA0200nuwXIi1n?s=ap""}",subscription_invoice-ea71488cfd70d8f9,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:03:30Z,2025-10-10T12:06:03Z
inv_01K76WMYFETZ30RCPCVMD6HV5B,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WXS235SJYSAPGPCWVA76RG,INV-202510-00143,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WXS235SJYSAPGPCWVA76RG,2025-09-30T09:42:24Z,2025-10-10T12:06:21Z,,2025-10-10T11:03:43Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGNVNnc0VZVTFqVHMwdld6WEVCZDJKQVBUVUlvLDE1MDYzNTAyNg0200BRYrIZGw/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGNVNnc0VZVTFqVHMwdld6WEVCZDJKQVBUVUlvLDE1MDYzNTAyNg0200BRYrIZGw?s=ap""}",subscription_invoice-0e377124bb62407f,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:03:42Z,2025-10-10T12:06:21Z
inv_01K76WN8316ZMF53QTXMNGN67V,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WXPTRTQ792R9DA50C0TW4V,INV-202510-00144,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WXPTRTQ792R9DA50C0TW4V,2025-09-30T09:42:24Z,2025-10-10T12:05:02Z,,2025-10-10T11:03:53Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGS3ZJSElxUklBVmxpVEN6eEhmaHFlbmRQR3RCLDE1MDYzNTAzNg0200LIGTiGIq/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGS3ZJSElxUklBVmxpVEN6eEhmaHFlbmRQR3RCLDE1MDYzNTAzNg0200LIGTiGIq?s=ap""}",subscription_invoice-cf4e89f375aeb4ab,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:03:52Z,2025-10-10T12:05:02Z
inv_01K76WNNA14D3DC5H2M6J2YVKE,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WXKCS6WKM730WSDER8P4JK,INV-202510-00145,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WXKCS6WKM730WSDER8P4JK,2025-09-30T09:42:24Z,2025-10-10T12:04:32Z,,2025-10-10T11:04:06Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGOVJsUWg3V3d1bHpDM3dQQTJBSTlOZVVsbHlLLDE1MDYzNTA1MA0200hWKASFQg/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRGOVJsUWg3V3d1bHpDM3dQQTJBSTlOZVVsbHlLLDE1MDYzNTA1MA0200hWKASFQg?s=ap""}",subscription_invoice-a6b88983c9453f23,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:04:06Z,2025-10-10T12:04:32Z
